id,bio,api_out,high_school,ent_year,grad_year
P000265,"A Representative from Wisconsin; born in Marinette, Marinette County, Wis., May 28, 1940; graduated from Lowell P. Goodrich High School, Fond du Lac, Wis., 1958; A.B., Harvard University, Cambridge, Mass., 1962; J.D., Harvard Law School, Cambridge, Mass., 1965; clerk to United States Judge James Doyle of the Western District of Wisconsin, 1965; lawyer, private practice; Peace Corps volunteer, 1966-1967; White House aide, 1969-1970; member of the Wisconsin state senate, 1973-1979; delegate to the Republican state conventions, 1973 to present; unsuccessful candidate for election to the United States Senate in 1974; elected as a Republican to the Ninety-sixth Congress, by special election, to fill the vacancy caused by the death of United States Representative William A. Steiger, and reelected to the seventeen succeeding Congresses (April 3, 1979-January 3, 2015); was not a candidate for reelection to the One Hundred Fourteenth Congress in 2014.","Time Period | Location
--- | ---
1940-1958 | Marinette, Marinette County, Wis.
1958-1962 | Cambridge, Mass.
1962-1965 | Cambridge, Mass.
1965 | Western District of Wisconsin
1966-1967 | (Peace Corps)
1969-1970 | White House
1973-1979 | Wisconsin
1979-2015 | Congress","Lowell P. Goodrich High School, Fond du Lac, Wis.",1954.0,1958.0
B000617,"A Representative from Texas; born in San Antonio, Bexar County, Tex., January 2, 1954; graduated from South San Antonio High School, San Antonio, Tex., 1972; B.J., University of Texas, Austin, Tex., 1976; journalist; broadcasting executive; elected as a Republican to the One Hundred Third and to the six succeeding Congresses (January 3, 1993-January 3, 2007); unsuccessful candidate for reelection to the One Hundred Tenth Congress.","Time Period | Location
--- | ---
1954-1972 | San Antonio, Bexar County, Tex.
1972-1976 | Austin, Tex.
1976-1993 | Journalist and broadcasting executive
1993-2007 | Congress
2007-Present | Texas","South San Antonio High School, San Antonio, Tex.",1968.0,1972.0
G000410,"A Representative from Texas; born in Houston, Harris County, Tex., October 17, 1947; graduated from Jefferson Davis High School, Houston, Tex., 1967; B.B.A., University of Houston, Houston, Tex., 1971; attended University of Houston, Bates College of Law, Houston, Tex., 1973-1977; lawyer, private practice; business executive; member of the Texas state house of representatives, 1973-1985; member of the Texas state senate, 1985-1993; elected as a Democrat to the One Hundred Third and to the twelve succeeding Congresses (January 3, 1993-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018; chair, Committee on Standards of Official Conduct (One Hundred Tenth Congress).","Time Period | Location
--- | ---
1947-1967 | Houston, Harris County, Tex.
1967-1971 | University of Houston, Houston, Tex.
1971-1977 | Bates College of Law, Houston, Tex.
1977-1993 | Private practice and business executive in Texas
1973-1985 | Texas state house of representatives
1985-1993 | Texas state senate
1993-2019 | Congress","Jefferson Davis High School, Houston, Tex.",1963.0,1967.0
J000126,"A Representative from Texas; born in Waco, McLennan County, Tex., December 3, 1935; graduated from A.J. Moore High School, Waco, Tex., 1952; nursing certificate, St. Mary's College at the University of Notre Dame, Notre Dame, Ind., 1955; B.S., Texas Christian University, Fort Worth, Tex., 1967; M.P.A., Southern Methodist University, Dallas, Tex., 1976; chief psychiatric nurse and psychotherapist, Veterans Administration hospital, Dallas, Tex.; member of the Texas state house of representatives, 1972-1977; administrator, United States Department of Health, Education and Welfare, 1977-1981; business owner; member of the Texas state senate, 1986-1992; elected as a Democrat to the One Hundred Third and to the fourteen succeeding Congresses (January 3, 1993-January 3, 2023); chair, Committee on Science, Space, and Technology (One Hundred Sixteenth and One Hundred Seventeenth Congresses); was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1935-1952 | Waco, McLennan County, Tex.
1952-1955 | Notre Dame, Ind.
1955-1967 | Waco, Tex.
1967-1976 | Fort Worth, Tex.
1976-1993 | Dallas, Tex.
1972-1977 | Texas State House of Representatives
1977-1981 | United States Department of Health, Education and Welfare
1986-1992 | Texas State Senate
1993-2023 | Congress","A.J. Moore High School, Waco, Tex.",1948.0,1952.0
G000289,"A Representative from Virginia; born in Holyoke, Hampden County, Mass., September 22, 1952; graduated from Classical High School, Springfield, Mass., 1970; B.A., Bates College, Lewiston, Maine, 1974; J.D., Washington and Lee University, Lexington, Va., 1977; lawyer, private practice; staff, United States Representative M. Caldwell Butler of Virginia, 1977-1979; elected as a Republican to the One Hundred Third and to the twelve succeeding Congresses (January 3, 1993-January 3, 2019); one of the managers appointed by the House of Representatives in 2009 to conduct the impeachment proceedings of Samuel B. Kent, judge of the United States District Court for the Southern District of Texas; chair, Committee on Agriculture (One Hundred Eighth and One Hundred Ninth Congresses); chair, Committee on the Judiciary (One Hundred Thirteenth through One Hundred Fifteenth Congresses); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1952-1970 | Springfield, Mass.
1970-1974 | Lewiston, Maine
1974-1977 | Lexington, Va.
1977-1993 | Private practice and staff for U.S. Representative
1993-2019 | Congress, Virginia","Classical High School, Springfield, Mass.",1966.0,1970.0
M000472,"A Representative from New York; born in Watertown, Jefferson County, N.Y., September 29, 1948; graduated from Watertown High School, Watertown, N.Y., 1966; B.A., Utica College of Syracuse University, Utica, N.Y., 1970; M.P.A., Nelson A. Rockefeller Graduate School of Public Affairs, New York State University, New York, N.Y., 1977; assistant to the city manager of Watertown, N.Y., 1971-1976; chief of research and liaison with local governments for New York state Senator H. Douglas Barclay, 1976-1985; member of the New York state senate, 1985-1993; elected as a Republican to the One Hundred Third and to the eight succeeding Congresses until his resignation on September 21, 2009 (January 3, 1993-September 21, 2009); Secretary of the Army, 2009-2015.","Time Period | Location
--- | ---
1948-1966 | Watertown, Jefferson County, N.Y.
1966-1970 | Utica, N.Y.
1970-1977 | New York, N.Y.
1971-1976 | Watertown, N.Y.
1976-1985 | New York State
1985-1993 | New York State Senate
1993-2009 | Congress
2009-2015 | Secretary of the Army","Watertown High School, Watertown, N.Y.",1962.0,1966.0
D000429,"A Representative from California; born in Glendale, Los Angeles County, Calif., October 30, 1950; graduated from Cupertino High School, Cupertino, Calif., 1968; B.A., University of California, Santa Cruz, Calif., 1972; J.D., University of the Pacific, McGeorge School of Law, Stockton, Calif., 1978; lawyer, private practice; member of the California state senate, 1981-1990; chair, California senate Republican caucus, 1987-1990; elected as a Republican to the One Hundred Second and to the eight succeeding Congresses (January 3, 1991-January 3, 2009); was not a candidate for reelection to the One Hundred Eleventh Congress in 2008.","Time Period | Location
--- | ---
1950-1968 | Glendale, Los Angeles County, Calif.
1968-1972 | Santa Cruz, Calif.
1972-1978 | Stockton, Calif.
1978-1981 | Private practice
1981-1990 | California State Senate
1991-2009 | Congress","Cupertino High School, Cupertino, Calif.",1964.0,1968.0
W000187,"a Representative from California; born Maxine (Moore) Carr, in St. Louis, Mo., August 15, 1938; graduated from Vashon High School, St. Louis, Mo., 1956; B.A., California State University, Los Angeles, Calif., 1970; teacher; Head Start volunteer coordinator; Delegate, Democratic National Conventions, 1972-1988; member of the California state assembly, 1977-1991; elected as a Democrat to the One Hundred Second and to the sixteen succeeding Congresses (January 3, 1991-present); chair, Committee on Financial Services (One Hundred Sixteenth and One Hundred Seventeenth Congresses).","Time Period | Location
--- | ---
1938-1956 | St. Louis, Mo.
1956-1970 | Los Angeles, Calif.
1970-1977 | Los Angeles, Calif. (as a teacher and Head Start volunteer coordinator)
1977-1991 | California (as a member of the California state assembly)
1991-Present | Congress (as a Representative from California)","Vashon High School, St. Louis, Mo.",1952.0,1956.0
D000216,"a Representative from Connecticut; born in New Haven, New Haven County, Conn., March 2, 1943; graduated from Lauralton Hall High School, Milford, Conn.; B.A., Marymount College, Tarrytown, N.Y., 1964; attended the London School of Economics, London, England, 1962-1963; M.A., Columbia University, New York, N.Y., 1966; staff, Mayor Frank Logue of New Haven, Conn., 1976-1977; campaign manager, Mayor Frank Logue, 1978; staff, New Haven, Conn., development administrator, 1977-1979; campaign manager for United States Senator Christopher J. Dodd of Connecticut, 1979-1980; staff, United States Senator Christopher J. Dodd of Connecticut, 1981-1987; executive director, Countdown '87, 1987-1988; executive director, EMILY'S List, 1989-1990; elected as a Democrat to the One Hundred Second and to the sixteen succeeding Congresses (January 3, 1991-present); chair, Committee on Appropriations (One Hundred Seventeenth Congress).","Time Period | Location
--- | ---
1943-1961 | New Haven, New Haven County, Conn.
1961-1964 | Milford, Conn.
1964-1966 | Tarrytown, N.Y.
1962-1963 | London, England
1966-1976 | New York, N.Y.
1976-1979 | New Haven, Conn.
1979-1980 | Connecticut
1981-1987 | Staff for Senator Christopher J. Dodd
1987-1988 | Countdown '87
1989-1990 | EMILY'S List
1991-Present | Congress","Lauralton Hall High School, Milford, Conn.",,
J000070,"A Representative from Louisiana; born in Lake Providence, East Carroll Parish, La., March 14, 1947; G.W. Griffin High School, Lake Providence, La.; B.A., Southern University and Agricultural & Mechanical College, Baton Rouge, La., 1969; J.D., Harvard University, Cambridge, Mass., 1972; United States Army, c. 1969-1975; lawyer, private practice; law clerk for United States District Judge Alvin B. Rubin, Eastern District of Louisiana, 1972-1973; staff, United States Senator J. Bennett Johnston of Louisiana, 1973-1975; member of the Louisiana state senate, 1979-1990; candidate for Mayor of New Orleans in 1982 and 1986; elected as a Democrat to the One Hundred Second and to the eight succeeding Congresses (January 3, 1991-January 3, 2009); unsuccessful candidate for reelection to the One Hundred Eleventh Congress in 2008.","Time Period | Location
--- | ---
1947-1965 | Lake Providence, East Carroll Parish, La.
1965-1969 | Baton Rouge, La.
1969-1972 | Cambridge, Mass.
1972-1975 | United States Army
1972-1973 | Eastern District of Louisiana
1973-1975 | Louisiana
1979-1990 | Louisiana State Senate
1991-2009 | Congress","G.W. Griffin High School, Lake Providence, La.",,
G000180,"A Representative from Maryland; born in Rahway, Union County, N.J., April 15, 1946; graduated from Rahway High School, Rahway, N.J., 1964; A.A., Wesley College, Dover, Del., 1971; B.A., Delaware State College, Dover, Del., 1973; United States Marine Corps, 1964-1968; teacher; unsuccessful candidate for election to the One Hundred First Congress in 1988; elected as a Republican to the One Hundred Second and to the eight succeeding Congresses (January 3, 1991-January 3, 2009); unsuccessful candidate for nomination to the One Hundred Eleventh Congress in 2008.","Time Period | Location
--- | ---
1946-1964 | Rahway, Union County, N.J.
1964-1968 | United States Marine Corps
1968-1971 | Dover, Del.
1971-1973 | Dover, Del.
1973-1991 | Teacher
1991-2009 | Congress
2009-Present | Maryland","Rahway High School, Rahway, N.J.",1960.0,1964.0
C000071,"A Representative from Michigan; born in Midland, Midland County, Mich., July 9, 1953; graduated from Midland Dow High School, Midland, Mich., 1971; attended the University of Sussex, Brighton, England, 1973-1974; B.A., Albion College, Albion, Mich., 1975; J.D., University of San Diego School of Law, San Diego, Calif., 1978; member of the Midland County, Mich., board of canvassers; member of the Midland County, Mich., Republican executive committee; special assistant attorney general, Michigan state attorney general, 1980-1984; staff, United States Representative Bill Schuette of Michigan, 1984-1987; member of the Michigan state house of representatives, 1989-1990; elected as a Republican to the One Hundred Second and to the eleven succeeding Congresses (January 3, 1991-January 3, 2015); was not a candidate for reelection to the One Hundred Fourteenth Congress in 2014; chair, Committee on Ways and Means (One Hundred Twelfth and One Hundred Thirteenth Congresses); chair, Joint Committee on Taxation (One Hundred Thirteenth Congress).","Time Period | Location
--- | ---
1953-1971 | Midland, Midland County, Mich.
1971-1973 | Brighton, England
1973-1975 | Albion, Mich.
1975-1978 | San Diego, Calif.
1978-1980 | Midland County, Mich.
1980-1984 | Michigan state attorney general
