id,bio,api_out
R000578,"A Representative from Washington; born in Detroit Lakes, Becker County, Minn., August 29, 1950; graduated, Kent Meridian High School, Kent, Wash., 1968; A.A., Concordia Lutheran College, Portland, Oreg., 1970; United States Air Force Reserve, 1971-1976; United States Air Force, 1976; police officer, King County, Wash., 1972-1997; sheriff, King County, Wash., 1997- 2004; elected as a Republican to the One Hundred Ninth and to the six succeeding Congresses (January 3, 2005-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1950-1968 | Detroit Lakes, Becker County, Minn.
1968-1970 | Kent, Wash.
1970-1971 | Portland, Oreg.
1971-1976 | United States Air Force Reserve
1976 | United States Air Force
1972-1997 | King County, Wash.
1997-2004 | King County, Wash.
2005-2019 | Congress"
M001160,"A Representative from Wisconsin; born in Racine, Racine County, Wis., April 18, 1951; graduated from Northern Division High School, Milwaukee, Wis., 1969; B.A., Marquette University, Milwaukee, Wis., 1978; housing officer, Wisconsin housing and development authority; member of the Wisconsin state assembly, 1989-1992; member of the Wisconsin state senate, 1993-2004, president pro tempore, 1997-1998; elected as a Democrat to the One Hundred Ninth and to the nine succeeding Congresses (January 3, 2005-present).","Time Period | Location
--- | ---
1951-1969 | Racine, Racine County, Wis.
1969-1978 | Milwaukee, Wis.
1978-1989 | Wisconsin (housing officer)
1989-1992 | Wisconsin state assembly
1993-2004 | Wisconsin state senate
2005-present | Congress"
M001163,"a Representative from California; born in Poston, La Paz County, Ariz., September 25, 1944; B.A., University of California, Berkeley, Calif., 1966; staff, transition team for President-elect William J. Clinton, 1992-1993; deputy assistant, Office of the Public Liaison, President William J. Clinton administration, 1993-1998; professional advocate; elected as a Democrat to the One Hundred Ninth Congress, by special election, to fill the vacancy caused by the death of her husband, United States Representative Robert Matsui, and reelected to the nine succeeding Congresses (March 8, 2005-present).","Time Period | Location
--- | ---
1944-1962 | Poston, La Paz County, Ariz.
1962-1966 | Berkeley, Calif.
1966-1992 | Unspecified
1992-1993 | Transition team for President-elect William J. Clinton
1993-1998 | Office of the Public Liaison, President William J. Clinton administration
1998-2005 | Professional advocate
2005-Present | Congress"
C001064,"A Representative from California; born in Los Angeles, Los Angeles County, Calif., July 19, 1955; graduated from the Harvard School, North Hollywood, Calif., 1973; B.A., University of California, Los Angeles, Calif.; M.B.T., University of Southern California, Los Angeles, Calif., 1977; certified public accountant; auto dealer; member of the California state assembly, 2000-2004; member of the California state senate, 2004-2005; elected as a Republican to the One Hundred Ninth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Christopher Cox, and reelected to the four succeeding Congresses (December 6, 2005-January 3, 2015); was not a candidate for reelection to the One Hundred Fourteenth Congress in 2014.","Time Period | Location
--- | ---
1955-1973 | Los Angeles, Los Angeles County, Calif.
1973-1977 | University of California, Los Angeles, Calif.
1977-2000 | Los Angeles, Calif. (as a certified public accountant and auto dealer)
2000-2004 | California (as a member of the California state assembly)
2004-2005 | California (as a member of the California state senate)
2005-2015 | Congress"
S001164,"A Representative from Ohio; born November 29, 1951; B.A., University of Cincinnati, Cincinnati, Ohio, 1974; Lead Clermont, University of Cincinnati, Cincinnati, Ohio, 1993; trustee, Miami Township, Ohio, 1989-2000; member, Ohio state house of representatives, 2000-2004; elected as a Republican to the One Hundred Ninth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Rob Portman and reelected to the three succeeding Congresses (August 2, 2005-January 3, 2013); unsuccessful candidate for nomination to the One Hundred Thirteenth Congress in 2012; member, Ohio state house of representatives, 2021-present.","Time Period | Location
--- | ---
1951-1974 | Cincinnati, Ohio
1974-1993 | Cincinnati, Ohio
1993-2000 | Miami Township, Ohio
2000-2004 | Ohio State House of Representatives
2005-2013 | Congress
2013-2021 | Ohio
2021-Present | Ohio State House of Representatives"
S001166,"A Representative from Texas; born in Floresville, Wilson County, Tex., June 22, 1953; B.S., Our Lady of the Lake University, San Antonio, Tex., 1975; M.D., University of Texas Medical Branch, Galveston, Tex., 1979; physician; assistant professor, Baylor College of Medicine, Houston, Tex.; city council, Houston, Tex., 2002-2006; elected as a Republican to the One Hundred Ninth Congress, by special election to fill the vacancy caused by the resignation of United States Representative Thomas DeLay (November 13, 2006-January 3, 2007); unsuccessful write-in candidate for the 110th Congress in 2006; unsuccessful candidate for nomination to the One Hundred Eleventh Congress in 2008.","Time Period | Location
--- | ---
1953-1971 | Floresville, Wilson County, Tex.
1971-1975 | San Antonio, Tex.
1975-1979 | Galveston, Tex.
1979-2002 | Houston, Tex. (Baylor College of Medicine)
2002-2006 | Houston, Tex. (City Council)
2006-2007 | Congress
2007-2008 | Houston, Tex."
S001165,"A Representative from New Jersey; born in Bejucal, Cuba, January 26, 1951; graduated from Memorial High School, West New York, N.J., 1970; B.A., St. Peter&rsquo;s College, Jersey City, N.J., 1974; M.A., Middlebury College, Middlebury, Vt., 1985; businessman; teacher; unsuccessful candidate for election to the One Hundredth Congress in 1986; Mayor of West New York, N.J., 1995-2007; member of the New Jersey state general assembly, 2000-2006, speaker, 2002-2006; elected as a Democrat to the One Hundred Ninth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Robert Menendez, and reelected to the eight succeeding Congresses (November 7, 2006-January 3, 2023) was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1951-1969 | Bejucal, Cuba
1969-1970 | West New York, N.J.
1970-1974 | Jersey City, N.J.
1974-1985 | Middlebury, Vt.
1985-1995 | Businessman and teacher
1995-2007 | West New York, N.J.
2000-2006 | New Jersey
2006-2023 | Congress"
D000327,"A Representative from Washington; born in Bremerton, Kitsap County, Wash., December 16, 1940; graduated from West Bremerton High School, Bremerton, Wash., 1959; B.A., University of Washington, Seattle, Wash., 1963; J.D., University of Washington School of Law, Seattle, Wash., 1968; lawyer, private practice; staff, United States Senator Warren G. Magnuson of Washington, 1968-1976; elected as a Democrat to the Ninety-fifth and to the seventeen succeeding Congresses (January 3, 1977-January 3, 2013); was not a candidate for reelection to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1940-1959 | Bremerton, Kitsap County, Wash.
1959-1963 | Seattle, Wash.
1963-1968 | Seattle, Wash.
1968-1976 | Washington, D.C. (staff for Senator Warren G. Magnuson)
1977-2013 | Congress (Washington, D.C.)
2013-Present | Likely Washington State"
K000172,"a Representative from Michigan; born in Flint, Genesee County, Mich., September 16, 1929; graduated from St. Mary&rsquo;s High School, Flint, Mich., 1947; B.A., Sacred Heart Seminary, Detroit, Mich., 1952; teacher&rsquo;s certificate, University of Detroit, Detroit, Mich., 1955; graduate work, University of Peshawar, Pakistan, 1958-1959; M.A., University of Michigan, Ann Arbor, Mich., 1961; teacher; member, Michigan state house of representatives, 1965-1974; member, Michigan state senate, 1975-1976; delegate to Michigan state Democratic conventions, 1956-1977; delegate to Democratic National Conventions, 1968 and 1984; elected as a Democrat to the Ninety-fifth and to the seventeen succeeding Congresses (January 3, 1977-January 3, 2013); was not a candidate for reelection to the One Hundred Thirteenth Congress in 2012; died on October 13, 2021.","Time Period | Location
--- | ---
1929-1947 | Flint, Genesee County, Mich.
1947-1952 | Detroit, Mich.
1952-1955 | Detroit, Mich.
1958-1959 | Peshawar, Pakistan
1959-1961 | Ann Arbor, Mich.
1961-1965 | Teaching
1965-1974 | Michigan
1975-1976 | Michigan
1977-2013 | Congress
2013-2021 | Michigan"
L000169,"A Representative from Iowa; born in Davenport, Scott County, Iowa, October 15, 1942; attended the public schools of Davenport, Iowa; B.A., Princeton University, Princeton. N.J., 1964; M.A., School of Advanced International Studies of Johns Hopkins University, Washington, D.C., 1966; London School of Economics, 1966-1968; staff, United States Representative Donald Rumsfeld of Illinois, 1965-1966; foreign service officer, United States Department of State, 1968-1969; special assistant to director, Office of Economic Opportunity, 1969-1970; member, Delegation to Geneva Disarmament Conference and United Nations General Assembly, 1971-1972; business executive; United Nations Conference on Natural Resources, 1975; member, United States Advisory Commission on International Education and Cultural Affairs, 1975; director, Federal Home Loan Bank Board, 1975-1976; delegate, Iowa State Republican conventions 1974, 1976; elected as a Republican to the Ninety-fifth and to the fourteen succeeding Congresses (January 3, 1977-January 3, 2007); chair, Committee on Banking and Financial Services (One Hundred Fourth through One Hundred Sixth Congresses); unsuccessful candidate for reelection to the One Hundred Tenth Congress in 2006.","Time Period | Location
--- | ---
1942-1960 | Davenport, Scott County, Iowa
1960-1964 | Princeton, N.J.
1964-1966 | Washington, D.C.
1966-1968 | London, England
1968-1969 | U.S. Department of State
1969-1970 | Office of Economic Opportunity
1971-1972 | Geneva, Switzerland and United Nations General Assembly
1975 | United Nations Conference on Natural Resources
1975-1976 | Federal Home Loan Bank Board
1974, 1976 | Iowa State Republican conventions
1977-2007 | Congress"
M000133,"A Senator and a Representative from Massachusetts; born in Malden, Middlesex County, Mass., July 11, 1946; attended Immaculate Conception Grammar School, Malden, Mass.; graduated from Malden Catholic High School, Malden, Mass., 1964; B.A., Boston College, Chestnut Hill, Mass., 1968; J.D., Boston College Law School, Chestnut Hill, Mass., 1972; lawyer, private practice; United States Army Reserve, 1968-1973; member of the Massachusetts state house of representatives, 1973-1976; elected as a Democrat to the Ninety-fourth Congress, by special election to fill the vacancy caused by the death of United States Representative Torbert H. Macdonald; reelected to the nineteen succeeding Congresses, and served from November 2, 1976, to July 15, 2013, when he resigned to become a U.S. senator; elected as a Democrat to the U.S. Senate in a special election on June 25, 2013, to fill the vacancy caused by the resignation of John F. Kerry, a seat subsequently held by appointed senator William Cowan, and took the oath of office on July 16, 2013; reelected in 2014, and again in 2020 for the term ending January 3, 2027.","Time Period | Location
--- | ---
1946-1964 | Malden, Middlesex County, Mass.
1964-1968 | Chestnut Hill, Mass.
1968-1972 | Chestnut Hill, Mass.
1972-1973 | Private practice
1973-1976 | Massachusetts State House
1976-2013 | U.S. Congress
2013-2027 | U.S. Senate"
R000011,"A Representative from West Virginia; born in Beckley, Raleigh County, W.Va., May 20, 1949; graduated from Woodrow Wilson High School, Beckley, W.Va.; A.B., Duke University, Durham, N.C., 1971; attended graduate school, George Washington University, Washington, D.C., 1972; staff, Office of the Majority Whip, United States Senate, 1971-1974; business owner; delegate, Democratic National Conventions, 1972 and 1976; elected as a Democrat to the Ninety-fifth and to the eighteen succeeding Congresses (January 3, 1977-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014; chair, Committee on Natural Resources (One Hundred Tenth and One Hundred Eleventh Congresses).","Time Period | Location
--- | ---
1949-1967 | Beckley, Raleigh County, W.Va.
1967-1971 | Durham, N.C.
1971-1972 | Washington, D.C.
1972-1974 | Office of the Majority Whip, United States Senate
1974-1977 | Business owner
